hhid,sex,kq2_b,kq2_c,kq2_d,kq2_e,kq2_f,kq2_g,kq7,kq33_a,kq33_b,kq34,kq37,kq38,kq39,kq40,kq41,kq42
22711,2,4,2,3,4,4,4,3,1,2,2,2,1,1,1,1,2
51204,2,4,2,3,4,4,3,3,3,3,2,3,1,1,2,2,1
37704,2,4,1,4,1,3,3,1,1,1,1,1,1,2,2,1,2
10530,2,3,4,3,3,4,2,1,1,1,2,1,1,4,4,1,1
32003,2,4,1,2,2,4,4,9,4,1,2,2,1,1,2,1,1
18714,2,3,2,2,3,3,2,1,1,3,3,2,1,1,1,2,1
14212,2,3,2,2,4,4,3,3,1,2,4,2,1,1,1,1,1
17627,2,3,3,1,2,4,1,3,1,2,1,1,1,1,1,1,2
19721,2,8,8,8,8,8,8,3,2,1,2,2,1,1,1,1,1
22042,2,3,1,1,1,4,4,3,2,1,5,1,1,2,2,1,1
19121,2,3,2,1,2,4,3,2,1,1,1,1,1,3,1,2,1
25025,2,3,1,2,3,4,4,1,1,1,2,1,1,3,1,2,1
11530,2,4,1,4,4,2,4,1,1,1,2,2,1,2,3,2,1
19708,2,2,1,2,3,4,2,2,1,2,2,1,1,2,2,1,2
10535,2,2,3,4,3,4,1,1,1,1,3,2,1,2,2,2,1
13609,2,4,2,2,3,2,4,3,3,1,2,1,1,2,2,1,1
12703,2,4,4,4,4,4,3,1,2,1,1,1,1,4,3,2,1
47107,2,3,2,2,4,3,2,1,1,1,3,2,2,1,2,1,1
14724,2,3,2,2,3,4,4,3,2,1,2,2,1,2,2,2,1
22542,2,4,1,3,4,4,1,1,2,1,3,2,1,4,2,2,1
26160,2,3,2,2,3,4,2,3,2,1,4,2,1,1,1,2,1
37210,2,3,2,2,3,3,2,3,3,1,3,1,1,1,1,1,1
27635,2,4,1,4,4,1,4,1,4,4,3,4,1,2,2,1,1
21525,2,4,3,1,2,4,3,3,2,2,2,1,1,1,2,1,1
27045,2,3,3,3,4,4,4,3,2,1,2,1,1,2,3,1,1
20166,2,4,4,4,4,4,3,1,2,2,3,1,1,2,2,1,1
26517,2,9,4,2,4,3,3,3,1,2,2,1,1,1,2,2,1
14116,2,3,2,3,4,4,2,3,1,2,3,3,1,2,2,1,1
16718,2,2,4,3,4,4,3,1,1,2,5,1,1,2,2,2,1
28215,2,1,1,1,4,4,1,1,1,1,2,1,1,1,2,2,1
26606,2,2,2,2,3,3,2,1,2,2,3,3,1,4,4,1,1
52213,2,4,3,3,3,3,3,1,3,2,2,2,1,3,2,1,1
16564,2,3,2,1,4,3,3,1,1,1,3,1,1,4,4,2,1
13556,2,1,1,2,3,4,2,1,2,2,3,2,1,4,4,1,1
22007,2,2,2,2,3,2,3,1,2,1,2,4,1,2,2,1,1
16552,2,3,1,4,3,3,4,3,1,1,5,3,1,4,4,1,1
26630,2,2,1,2,3,4,4,3,1,1,1,4,1,2,2,2,1
18227,2,4,2,1,4,4,3,1,3,1,3,2,1,3,2,2,1
20106,2,4,2,4,4,3,4,1,1,1,1,2,1,4,3,2,1
15022,2,2,4,1,4,2,4,3,2,1,5,2,1,4,4,2,1
13603,2,3,1,3,4,2,2,1,2,2,3,2,1,2,2,2,1
33004,2,3,2,1,3,4,3,3,2,2,2,2,1,1,2,2,1
28049,2,2,2,3,4,4,1,1,1,1,2,1,1,4,4,2,1
15043,2,3,2,3,4,4,2,1,4,1,2,1,1,2,2,1,1
12111,2,1,1,1,4,4,4,3,1,1,2,1,1,2,2,2,1
37708,2,3,1,1,3,3,1,1,1,1,3,2,1,1,1,1,1
28229,2,2,3,2,4,3,2,1,1,1,2,2,2,1,2,1,1
33222,2,4,3,2,4,4,3,3,2,1,2,3,1,3,3,2,1
18220,2,3,4,3,3,3,3,1,3,3,4,4,1,1,1,2,2
15232,2,3,4,2,3,4,2,3,3,2,3,2,1,1,2,1,1
18757,2,4,2,3,2,3,2,1,1,1,2,2,1,2,4,2,1
22223,2,2,1,2,2,4,3,3,3,3,2,2,1,2,2,1,1
23134,2,2,3,3,4,4,3,2,2,2,2,2,1,2,2,2,1
31508,2,3,3,2,4,3,2,1,3,1,1,1,1,2,2,1,1
25620,2,2,3,2,3,8,3,1,2,1,2,3,1,4,3,5,1
17607,2,2,1,1,3,4,2,2,1,1,3,2,9,2,2,2,1
26034,2,2,4,4,2,4,4,1,1,1,4,3,1,3,3,1,1
36504,2,4,1,1,2,4,3,3,2,1,1,1,1,4,2,1,1
18533,2,2,3,3,3,2,3,3,2,1,4,1,1,2,2,2,1
14727,2,4,2,1,2,4,3,3,3,1,4,2,1,2,4,2,1
17707,2,3,2,1,2,4,2,3,3,3,3,1,1,1,2,2,2
46608,2,4,1,1,4,4,3,3,2,1,2,2,1,1,2,1,1
28143,2,2,1,2,4,4,1,1,2,2,2,2,1,1,2,2,1
26006,2,1,2,1,1,4,4,3,1,1,1,2,1,1,1,1,1
32107,2,1,1,4,4,4,1,1,2,4,3,2,1,4,4,1,2
12038,2,3,3,3,3,3,3,3,2,2,2,2,1,1,2,1,1
28746,2,2,3,2,3,4,3,3,3,2,3,4,1,3,4,2,2
35523,2,2,2,1,1,3,2,1,1,1,2,2,1,1,8,1,1
18735,2,2,2,1,3,3,4,3,1,2,2,1,1,2,1,1,2
14221,2,3,2,3,3,4,3,1,1,2,2,2,1,1,1,2,1
29226,2,1,3,2,2,4,3,3,2,1,2,1,1,1,2,2,1
28722,2,4,2,4,4,4,4,3,2,1,3,1,1,4,4,1,1
23603,2,4,1,4,3,4,2,3,1,1,1,1,1,2,2,1,1
25656,2,3,2,3,4,4,4,1,4,1,4,2,1,1,1,1,1
19630,2,2,2,3,3,4,2,1,1,2,3,1,1,2,2,2,1
14734,2,4,2,2,2,2,2,3,3,1,3,2,1,3,4,1,1
10534,2,2,3,3,2,3,4,1,2,1,5,1,1,1,1,2,1
21614,2,3,3,4,4,3,1,1,1,1,2,3,2,3,2,2,1
25047,2,3,1,2,4,4,2,2,1,2,3,1,1,2,1,2,1
34620,2,3,2,2,3,4,2,1,4,4,2,2,1,4,2,1,1
14608,2,4,2,1,1,4,4,1,2,1,5,1,1,3,2,1,1
23012,2,4,2,1,4,4,3,1,1,3,2,2,1,1,1,1,1
23231,2,3,2,3,3,3,2,1,2,2,1,1,1,2,2,2,1
45106,2,4,2,1,1,4,3,3,2,1,5,1,1,1,2,1,1
14525,2,2,2,3,4,3,2,3,1,2,2,1,1,1,1,1,1
16139,2,3,1,3,4,4,3,3,1,1,1,1,1,1,2,1,1
12517,2,3,2,1,3,4,3,3,1,2,1,1,1,4,1,1,1
16104,2,4,2,1,2,4,3,1,1,1,2,1,1,4,4,1,1
26252,2,4,1,4,3,4,2,1,2,2,3,3,1,1,2,1,1
28640,2,1,2,1,4,4,1,1,1,1,2,2,3,1,1,2,2
19641,2,2,3,1,4,4,2,3,2,4,2,2,1,1,1,2,2
15227,2,3,1,2,4,2,2,1,3,2,2,2,1,2,2,2,1
27122,2,2,3,3,3,3,2,1,1,1,4,2,1,1,1,2,1
17039,2,2,2,4,4,4,1,1,1,1,2,2,1,2,4,2,2
12102,2,3,3,3,4,3,3,1,1,1,1,2,1,2,4,1,2
25730,2,3,3,1,3,4,2,1,3,2,3,1,1,1,2,1,1
15102,2,2,1,3,4,4,4,1,1,1,2,1,1,1,1,2,1
47203,2,3,2,1,2,4,3,3,1,2,2,1,1,1,1,2,1
28207,2,2,2,3,4,4,1,3,1,2,5,1,2,1,2,1,1
20531,2,3,3,2,3,4,2,3,1,2,3,2,1,1,1,2,1
17121,2,4,2,1,2,4,3,3,2,2,2,3,1,3,1,1,1
44102,2,3,1,1,3,1,4,1,2,1,2,1,1,2,2,2,1
35706,2,3,1,1,4,4,2,3,1,1,3,1,1,2,2,2,1
24529,2,4,1,1,3,4,4,3,1,2,2,1,1,4,4,2,1
50510,2,2,2,1,2,4,3,3,1,1,1,1,1,1,2,5,1
52110,2,3,3,3,4,4,3,3,2,1,2,1,1,2,4,1,2
45604,2,2,1,1,1,4,2,3,2,1,2,1,1,2,2,1,1
23025,2,4,1,1,1,4,4,3,1,1,1,2,1,2,2,2,1
13208,2,1,2,2,3,4,2,1,4,4,3,3,1,2,2,1,9
40602,2,2,3,3,2,3,1,3,3,4,4,1,1,1,2,1,1
14549,2,3,1,2,3,4,1,3,2,1,2,1,1,2,2,2,1
44707,2,3,2,2,3,4,3,3,1,4,2,3,1,4,3,2,1
15535,2,3,1,1,4,4,2,1,1,1,2,3,2,2,2,1,1
21211,2,3,2,1,2,3,4,3,2,1,2,1,1,1,1,2,1
23204,2,2,2,1,4,4,2,1,3,9,1,2,1,2,3,1,1
15136,2,2,1,2,3,4,3,1,1,2,2,2,1,2,2,2,1
47201,2,4,1,4,3,4,1,1,2,2,1,2,1,2,2,1,1
48207,2,4,1,1,4,4,3,1,2,2,1,4,1,1,1,1,1
25650,2,3,3,3,3,3,4,1,3,2,3,1,1,3,3,1,1
15013,2,4,3,2,3,2,4,2,4,1,1,2,1,4,4,2,1
36712,2,2,3,2,3,3,1,1,1,1,4,1,1,4,4,1,2
14104,2,2,3,2,4,4,3,1,2,2,2,3,1,2,2,1,1
33210,2,3,1,1,3,3,3,3,2,2,2,1,1,1,1,1,2
28529,2,3,4,3,8,4,4,3,3,4,8,8,1,1,8,1,8
26623,2,2,3,4,4,4,2,1,2,2,1,1,1,4,2,2,1
29613,2,3,4,4,4,4,4,3,1,1,2,1,1,1,2,2,2
46205,2,4,1,1,2,4,1,3,1,1,1,1,1,2,1,2,1
25602,2,1,2,1,4,4,2,1,1,1,2,2,1,2,2,2,1
16625,2,2,2,2,3,4,2,1,2,2,2,2,1,1,2,1,1
16218,2,4,2,3,1,4,2,3,1,1,3,1,1,1,2,2,2
20251,2,2,3,1,2,4,4,3,4,2,2,2,1,4,4,2,1
52013,2,4,3,2,3,4,3,3,1,1,1,1,1,1,1,1,1
24507,2,4,2,2,3,2,2,3,2,4,4,3,1,1,2,1,1
15634,2,3,4,4,4,4,1,2,2,4,2,2,1,1,1,1,1
22710,2,4,3,1,3,4,3,3,2,1,3,3,2,1,2,1,1
18228,2,1,3,1,4,3,3,1,2,1,3,3,1,1,2,2,1
19660,2,3,2,1,1,4,3,3,3,3,1,2,1,1,2,1,1
34703,2,4,2,2,3,4,2,1,3,2,2,2,1,2,2,2,1
19731,2,2,1,2,1,4,4,1,1,1,4,3,2,3,2,1,1
20006,2,1,1,2,4,3,4,1,1,1,2,1,1,2,2,2,1
42109,2,4,2,3,4,4,1,1,2,2,3,3,1,2,2,2,2
10206,2,4,2,2,3,4,4,3,2,1,3,1,1,2,2,2,1
21121,2,2,1,1,4,4,1,3,2,2,2,2,2,1,1,1,1
22104,2,3,2,2,4,4,1,1,1,1,2,2,1,1,2,1,1
18030,2,4,3,3,3,3,3,3,1,1,3,4,1,1,2,2,1
15224,2,3,3,2,3,4,4,1,2,1,2,2,1,1,1,2,1
22010,2,2,2,1,3,4,2,1,1,2,5,1,1,1,1,2,1
27005,2,2,1,1,2,3,2,3,1,1,3,1,1,1,2,1,2
29006,2,4,3,4,4,4,4,3,1,1,2,1,1,4,4,1,1
26045,2,2,2,1,2,3,2,1,2,2,3,1,1,1,2,2,1
47003,2,4,1,1,3,4,2,1,2,1,3,2,2,1,4,1,1
27561,2,4,1,1,1,4,1,1,4,2,1,1,1,1,1,2,9
23705,2,3,1,2,4,3,1,1,2,2,4,4,1,2,2,1,1
10731,2,3,3,2,3,4,4,3,1,1,1,1,1,2,2,2,1
30609,2,2,3,1,4,3,2,1,2,2,3,2,1,2,2,2,1
11206,2,3,4,3,3,4,1,1,2,1,3,1,1,2,2,2,1
23127,2,1,2,2,3,4,2,1,2,3,3,2,1,4,2,1,1
25503,2,2,1,1,4,4,1,1,1,1,2,1,1,3,1,2,1
28524,2,3,2,1,4,1,1,3,1,1,1,1,1,4,1,2,1
18505,2,3,2,2,3,3,3,2,1,1,1,1,1,4,1,2,1
14054,2,3,3,4,3,4,1,1,2,1,2,1,1,2,4,1,1
24713,2,1,3,4,4,4,4,1,1,2,4,2,1,1,1,1,1
13136,2,3,4,3,3,4,3,3,1,1,5,2,1,1,1,1,1
15743,2,2,3,3,1,4,3,1,1,2,2,1,1,1,1,1,1
21123,2,4,1,4,4,4,2,1,4,9,1,2,1,2,2,2,1
22122,2,2,2,1,2,4,3,1,1,1,2,2,1,4,2,1,9
27667,2,4,1,2,1,4,4,2,1,1,5,1,1,4,4,1,1
30503,2,4,4,4,3,4,4,3,3,3,3,2,1,1,4,2,1
42716,2,1,3,2,4,4,3,1,1,1,1,3,1,4,3,2,1
35715,2,4,9,1,4,3,2,2,1,3,3,4,1,4,4,1,1
48508,2,3,2,1,2,4,3,3,2,2,1,1,1,1,1,1,2
25114,2,3,2,4,4,4,1,3,2,1,4,2,1,2,2,1,1
14219,2,3,3,3,4,4,2,1,2,1,2,2,1,1,2,2,1
17223,2,2,1,1,2,4,4,3,1,1,5,1,1,1,1,1,1
18614,2,4,3,4,3,4,2,3,1,1,2,1,2,4,2,1,1
23618,2,3,1,2,2,3,1,1,2,2,4,2,1,1,2,2,1
35610,2,4,1,3,4,4,3,3,2,2,3,2,1,4,2,2,1
11548,2,4,3,4,3,3,3,1,2,1,2,2,1,3,2,1,2
51206,2,4,1,3,3,4,3,2,1,1,3,2,1,1,1,1,1
20102,2,3,4,3,4,4,2,3,4,1,3,3,2,4,4,2,8
34623,2,4,1,4,3,4,4,1,4,1,2,1,1,4,4,2,1
10514,2,4,3,1,3,4,3,1,1,1,2,2,1,2,2,1,1
24505,2,4,3,3,3,3,3,3,2,1,4,3,1,2,2,2,1
24503,2,4,2,1,4,2,4,3,1,1,2,3,1,4,4,2,1
18011,2,3,3,4,4,3,3,3,3,3,3,3,1,2,2,1,1
21046,2,4,3,1,1,4,3,3,1,2,3,4,1,1,1,1,1
28136,2,3,3,1,3,4,4,1,1,3,1,1,1,1,1,1,1
18647,2,3,2,2,4,3,2,1,2,4,4,1,3,2,1,2,1
49104,2,3,3,3,3,3,3,1,1,1,2,2,2,2,2,2,1
49206,2,4,2,2,3,4,2,1,1,4,3,3,1,1,4,2,1
10643,2,3,3,2,3,3,3,1,1,1,3,1,1,1,2,1,1
12016,2,4,1,4,4,4,3,3,2,1,2,1,1,4,4,5,1
40108,2,4,2,1,1,1,4,3,2,1,5,4,1,4,4,1,1
20047,2,3,2,3,3,4,4,3,1,1,1,2,1,1,1,1,1
11017,2,4,2,1,4,3,4,2,1,2,3,2,1,4,4,2,1
26254,2,4,4,4,4,4,3,3,4,4,4,4,2,1,2,1,1
25613,2,3,3,1,2,3,3,3,2,3,2,2,1,2,2,1,1
26521,2,4,2,1,4,4,4,1,1,1,3,1,1,1,1,1,1
23526,2,3,2,1,4,4,4,1,2,1,4,3,1,2,3,2,1
15003,2,4,3,1,4,4,1,1,2,2,2,2,1,1,1,1,1
13608,2,1,1,1,1,4,1,3,1,1,1,1,1,3,1,1,1
16215,2,4,1,1,2,4,4,1,1,1,2,1,1,1,1,1,1
28666,2,2,2,4,3,3,4,1,1,1,4,2,2,1,1,2,1
33002,2,4,1,2,2,3,2,1,2,1,1,2,1,1,1,2,1
12620,2,2,2,3,4,3,3,1,3,2,3,2,1,2,2,2,1
29201,2,3,2,2,4,4,3,3,1,1,2,2,1,1,1,1,1
10519,2,4,2,2,2,4,2,1,2,2,3,2,1,1,2,2,1
27703,2,3,3,1,4,4,2,1,3,2,3,3,1,2,2,1,1
41713,2,4,2,1,1,4,2,3,2,1,1,2,1,2,1,1,1
10625,2,9,4,3,2,3,3,1,1,1,2,1,1,1,4,1,1
14602,2,4,1,1,4,4,2,1,1,1,3,2,1,2,2,1,1
23033,2,3,2,2,2,3,3,3,1,1,2,2,1,4,4,2,1
20664,2,3,3,3,4,3,2,1,1,1,2,2,1,1,2,2,1
29117,2,2,3,1,2,4,3,3,3,2,2,1,2,1,1,2,1
30511,2,3,2,1,4,4,2,1,3,3,3,3,1,2,2,2,1
26212,2,3,4,4,3,4,4,3,2,1,2,3,1,2,4,2,1
25137,2,2,2,1,3,4,2,1,2,2,3,3,1,1,3,1,1
27110,2,3,3,2,3,4,2,1,2,1,4,2,1,4,2,2,1
45614,2,4,2,1,2,4,3,3,4,1,1,1,1,2,3,2,2
38102,2,3,3,3,3,3,2,1,3,2,2,1,1,2,2,1,1
27207,2,4,3,3,3,3,3,3,1,1,3,2,1,2,2,2,1
28209,2,4,2,1,4,3,4,1,1,1,4,2,1,4,4,1,1
23723,2,3,3,3,3,3,3,3,1,2,4,1,1,1,1,2,1
20130,2,2,3,1,4,3,2,1,2,2,3,1,1,2,1,2,8
22150,2,1,3,2,4,4,1,3,1,1,3,2,1,2,2,1,1
13613,2,3,1,4,4,3,2,1,3,2,3,2,2,2,2,1,1
26139,2,4,2,2,3,3,3,1,3,2,3,3,1,3,3,1,1
35130,2,4,4,4,4,4,4,3,1,1,1,4,1,4,2,1,1
30001,2,3,3,2,4,3,3,1,2,1,3,1,1,1,2,1,1
20660,2,3,3,3,4,3,3,1,2,1,2,2,1,4,4,2,1
17722,2,3,3,2,4,4,3,1,1,1,2,1,1,2,3,2,1
18652,2,3,2,2,3,3,2,9,3,3,1,2,1,1,2,2,1
23111,2,2,1,2,3,1,3,3,1,1,2,1,1,1,1,2,1
52720,2,3,1,4,1,4,4,1,1,2,3,4,1,1,1,1,1
14241,2,1,3,2,4,4,1,1,1,1,3,1,2,2,4,2,1
20749,2,3,3,3,3,3,1,1,3,3,2,2,2,2,2,1,1
29115,2,1,1,2,4,2,2,2,1,1,1,2,1,1,2,5,1
52602,2,3,2,4,1,4,2,3,1,1,3,2,1,2,3,1,1
25622,2,4,4,1,4,1,4,3,1,2,2,2,1,2,2,2,1
25236,2,3,2,3,3,3,2,1,3,2,3,1,1,4,2,1,1
28208,2,2,1,2,4,4,2,3,2,3,2,2,1,2,2,2,1
19536,2,4,4,4,4,4,4,3,4,4,5,2,1,4,4,1,1
13625,2,2,2,2,2,4,3,1,2,2,1,1,1,2,1,2,1
51115,2,4,9,4,3,2,3,1,4,4,4,2,1,1,1,1,1
19634,2,3,1,1,1,4,4,9,2,1,2,3,1,2,1,2,1
19019,2,3,3,2,3,3,3,3,2,2,2,1,1,2,2,1,1
10631,2,4,2,2,4,4,2,1,2,3,3,2,1,3,3,2,1
32210,2,4,3,4,2,4,4,1,1,1,2,2,1,3,4,9,2
18026,2,4,4,4,4,4,4,3,2,2,3,1,1,3,2,2,1
34604,2,4,1,1,3,4,4,3,2,2,2,2,1,1,1,1,1
21115,2,4,3,2,3,4,1,3,1,1,2,2,1,1,2,1,1
15006,2,2,4,4,4,1,4,1,1,1,3,1,1,1,3,2,1
44018,2,4,1,2,4,4,4,3,1,1,2,2,1,1,2,2,1
13205,2,2,1,2,4,4,2,1,3,2,2,2,2,4,4,2,1
23221,2,2,4,4,4,1,4,1,2,1,3,2,1,2,2,2,1
19530,2,3,2,1,3,3,2,1,3,1,2,2,1,1,2,1,1
13547,2,4,2,4,4,4,3,1,2,2,2,2,1,2,2,1,1
27233,2,3,1,1,1,4,2,1,1,1,1,1,1,2,2,2,1
40006,2,3,4,4,4,4,3,3,1,1,3,2,1,1,2,1,1
23215,2,4,1,1,3,1,3,3,1,2,2,1,1,2,2,2,9
22513,2,2,1,3,4,3,2,1,1,2,4,3,1,1,3,2,1
14225,2,2,1,2,1,2,2,3,2,3,3,3,1,2,2,1,1
13210,2,2,1,2,2,4,4,1,2,1,2,3,1,2,2,8,1
18219,2,3,3,3,3,4,3,1,1,9,3,3,2,2,2,2,1
10733,2,3,3,3,4,4,3,3,2,1,3,1,1,2,2,1,1
26248,2,4,4,4,2,4,4,1,1,2,3,1,1,1,2,1,1
35010,2,2,2,1,4,4,1,3,2,9,2,2,1,1,1,2,1
13113,2,4,1,2,4,3,4,3,1,1,1,1,1,4,4,2,2
27108,2,3,2,1,4,4,3,1,1,1,2,1,1,3,2,2,1
23529,2,2,1,1,1,4,2,1,2,1,4,3,1,1,2,1,2
43505,2,4,3,1,3,4,2,3,2,1,3,2,1,1,3,1,1
15543,2,1,1,1,4,3,2,1,2,1,2,3,1,1,1,2,1
50701,2,2,2,1,4,4,3,1,2,1,1,1,1,3,1,2,1
11234,2,3,2,2,4,2,4,3,2,1,1,2,1,3,3,1,1
28735,2,3,2,2,4,4,1,3,2,2,4,3,1,2,1,2,2
25703,2,3,1,3,4,3,2,1,3,1,3,3,1,1,2,1,1
18208,2,3,2,3,2,2,2,1,2,2,3,2,1,2,2,2,1
25058,2,1,3,2,4,4,2,1,2,2,2,2,1,1,1,1,1
11120,2,2,2,2,3,4,4,1,2,1,2,2,1,2,2,1,1
26603,2,2,1,2,4,3,3,1,1,1,3,1,1,2,4,2,1
27649,2,4,2,1,4,4,4,1,2,3,2,1,2,4,4,2,1
12135,2,3,9,2,2,4,4,3,1,1,3,3,1,2,1,1,1
15118,2,3,3,3,3,3,3,3,1,1,2,1,1,1,2,2,1
35201,2,3,1,3,2,1,4,3,2,2,3,2,1,3,3,1,2
20152,2,2,4,4,4,3,3,1,1,1,3,2,1,4,4,2,1
30515,2,4,3,2,3,4,3,3,1,1,2,2,1,2,2,2,1
31021,2,2,1,2,3,4,2,1,2,1,1,1,1,4,4,1,1
42202,2,4,3,1,4,4,2,1,2,2,4,3,2,1,2,1,2
13544,2,1,2,2,1,4,2,1,2,1,2,2,2,2,2,1,1
23543,2,2,1,2,3,4,3,1,2,1,3,1,1,4,2,1,2
25504,2,4,4,2,4,3,3,3,2,2,4,4,1,4,4,2,1
24021,2,1,3,4,4,3,2,2,2,1,4,1,1,2,4,1,2
28243,2,1,1,1,4,3,1,1,2,2,3,3,1,2,4,1,1
17634,2,3,4,4,4,4,3,1,1,1,1,2,2,4,4,2,1
31208,2,3,1,1,4,9,4,3,4,1,2,2,1,1,1,5,2
25718,2,1,3,2,2,4,2,2,2,2,3,2,1,2,1,8,1
37001,2,3,1,2,2,4,2,1,3,2,2,2,1,1,1,2,1
15608,2,4,2,2,4,4,4,3,2,2,2,4,1,3,3,2,1
17703,2,4,2,2,4,4,2,3,1,1,2,4,1,2,2,2,1
34005,2,2,1,2,4,4,2,2,3,2,1,3,1,1,1,1,1
23641,2,4,4,3,4,2,4,2,2,2,4,1,1,2,4,2,1
49110,2,4,1,2,4,3,2,3,2,2,2,3,1,2,4,2,1
11529,2,4,2,3,4,4,3,1,1,1,2,1,1,2,2,2,2
16734,2,4,3,1,3,3,3,3,3,1,1,1,1,2,1,1,1
31609,2,1,1,1,2,4,1,1,1,1,1,1,2,1,1,2,1
38505,2,4,4,3,4,3,3,1,2,2,2,3,1,2,2,2,1
22748,2,1,1,3,4,4,3,2,2,2,2,1,1,1,1,1,1
38204,2,3,2,1,3,4,3,3,2,2,2,2,1,1,1,1,1
45607,2,1,4,3,3,3,1,1,4,3,3,2,1,4,4,2,1
41612,2,3,1,2,4,3,2,1,4,2,3,3,2,1,1,2,1
12707,2,3,2,2,4,4,3,1,1,1,1,2,1,2,2,1,1
20039,2,2,2,2,4,4,3,3,1,4,3,1,1,1,1,1,1
20625,2,4,2,3,2,4,2,3,1,1,3,1,1,2,2,1,1
12637,2,4,3,4,4,4,4,3,1,1,1,1,1,4,2,2,2
10627,2,4,1,2,4,4,3,3,1,2,2,2,1,4,2,1,1
42601,2,1,4,3,2,2,4,3,1,2,3,4,1,1,2,2,1
30705,2,4,3,2,4,3,4,3,1,1,2,2,1,1,1,2,1
42608,2,3,1,3,3,3,3,3,3,2,2,2,1,4,4,2,2
35609,2,3,2,1,3,2,4,1,3,9,2,3,1,4,2,1,1
13238,2,2,3,3,3,2,3,2,2,3,2,4,1,1,2,1,1
32001,2,2,2,1,4,3,2,1,2,1,1,2,1,1,4,2,1
27655,2,3,3,4,3,4,2,1,1,2,4,2,1,4,4,2,1
28603,2,3,2,3,3,4,3,3,1,1,3,3,1,2,2,2,2
20044,2,3,4,3,4,4,3,1,1,2,2,2,1,4,3,2,1
34209,2,4,3,2,4,4,4,3,2,2,3,3,1,2,2,2,1
31604,2,3,1,2,4,3,3,3,2,1,3,2,2,2,1,2,2
17606,2,1,1,2,1,4,2,3,1,1,1,3,1,1,2,1,1
16648,2,3,4,4,3,4,4,1,1,1,2,4,1,4,4,1,1
28122,2,4,1,1,2,4,2,3,1,1,1,1,1,1,2,1,1
18142,2,4,4,4,4,4,3,3,4,1,2,4,1,4,4,2,1
17013,2,3,1,2,3,4,2,1,1,2,1,1,1,1,2,1,1
20743,2,3,3,4,3,3,2,3,3,3,3,3,2,2,2,2,1
24213,2,3,2,1,1,4,4,3,1,1,1,1,1,4,1,2,1
28724,2,2,1,2,4,4,1,2,1,2,4,3,1,1,1,1,1
12139,2,3,2,2,3,3,3,3,1,1,2,2,1,2,2,2,1
22733,2,2,3,1,3,4,2,1,1,1,3,1,2,1,2,2,2
23511,2,4,4,4,4,3,3,1,2,2,2,2,1,4,2,2,2
22632,2,1,1,3,1,4,2,1,9,9,9,9,9,9,9,9,9
13516,2,3,3,1,3,4,4,1,1,3,2,3,1,2,2,1,1
13711,2,1,2,1,4,4,2,1,1,1,2,1,1,1,2,1,1
20739,2,4,4,1,4,4,3,2,3,1,4,2,5,,,,1
11113,2,4,2,1,4,3,3,3,1,1,2,1,1,1,1,2,1
46212,2,3,1,2,3,3,3,3,1,1,2,2,1,4,4,2,1
23238,2,4,1,1,2,4,3,3,4,1,1,2,1,1,1,2,1
29704,2,4,4,3,4,4,2,1,1,1,3,1,1,1,4,2,1
16133,2,2,2,1,4,4,2,3,1,2,2,1,1,2,2,2,1
20241,2,2,4,2,4,4,3,1,2,1,4,2,1,1,1,1,1
24125,2,2,3,4,4,4,3,1,3,1,3,2,1,2,1,1,1
40117,2,2,2,2,4,4,2,1,2,1,4,2,1,1,2,2,1
16523,2,3,2,2,3,4,2,1,2,2,3,3,1,2,1,2,1
11740,2,3,2,2,3,3,3,1,2,2,3,3,1,2,2,1,1
35713,2,3,2,2,4,4,2,1,2,2,2,1,1,2,3,1,1
17217,2,3,2,2,3,4,2,3,2,2,2,1,1,4,2,2,1
28749,2,4,3,2,4,1,1,1,2,4,3,1,1,4,1,1,1
11540,2,2,2,2,4,2,4,3,1,1,5,2,1,1,1,1,2
28103,2,2,1,1,1,4,1,1,1,1,2,3,1,1,1,1,1
12706,2,3,1,2,3,4,3,3,1,1,1,1,1,2,2,1,1
19658,2,3,2,2,2,4,3,3,1,2,2,1,1,2,2,1,1
18639,2,4,2,3,3,4,2,1,2,2,3,1,2,1,2,1,1
28131,2,1,1,1,4,4,1,1,1,1,3,3,2,1,3,2,2
27226,2,3,4,4,3,3,4,3,3,2,2,2,1,1,1,1,1
52004,2,3,2,1,3,3,3,3,2,2,4,2,4,4,4,1,1
18129,2,3,4,4,4,4,2,1,2,2,3,2,1,1,1,2,1
15552,2,2,2,2,4,3,2,3,2,2,4,4,1,4,2,1,1
22043,2,4,1,2,3,4,3,3,1,2,2,2,1,2,2,1,1
44502,2,4,3,2,2,3,2,1,2,1,2,2,1,2,2,2,1
52625,2,2,1,3,3,3,2,3,2,1,2,3,1,2,1,1,1
45205,2,4,2,1,3,4,3,1,1,2,1,1,1,1,1,1,1
23230,2,3,2,2,2,4,3,3,3,2,1,1,3,1,3,2,1
17702,2,4,1,1,9,4,3,3,1,1,2,2,1,2,2,1,1
50223,2,3,3,3,3,4,4,3,1,1,5,1,1,1,8,1,1
39102,2,2,1,4,3,4,2,1,1,2,3,3,1,2,2,2,1
43608,2,4,4,4,4,4,1,3,2,1,1,2,1,4,3,1,1
21238,2,4,4,3,4,4,2,3,4,1,1,2,1,1,1,2,1
28521,2,3,1,3,4,4,1,3,1,1,2,2,1,1,1,1,1
20629,2,3,2,1,4,3,4,1,1,1,1,2,1,2,4,2,1
